GS.WDT.2008183000000.BHE[115335, 117675]
XX.YGD.2008204000000.BHE[2191120, 2192890]
XX.YGD.2008204000000.BHE[2202285, 2205345]
XX.YGD.2008204000000.BHE[2214950, 2216270]
XX.YGD.2008204000000.BHE[2270630, 2272640]
XX.YGD.2008204000000.BHE[2321575, 2322895]
XX.YGD.2008204000000.BHE[2351085, 2352645]
XX.YGD.2008204000000.BHE[2389020, 2390610]
XX.YGD.2008204000000.BHE[2391925, 2393365]
XX.YGD.2008204000000.BHE[2417895, 2419065]
XX.YGD.2008204000000.BHE[2435280, 2436570]
XX.YGD.2008204000000.BHE[2455495, 2456965]
XX.YGD.2008204000000.BHE[2457805, 2459575]
XX.YGD.2008204000000.BHE[2461565, 2463065]
XX.YGD.2008204000000.BHE[2513765, 2515355]
XX.YGD.2008204000000.BHE[2538715, 2541355]
XX.YGD.2008204000000.BHE[2655065, 2657765]
XX.YGD.2008204000000.BHE[2718130, 2720200]
XX.YGD.2008204000000.BHE[2758015, 2759245]
XX.YGD.2008204000000.BHE[2759045, 2760485]
XX.YGD.2008204000000.BHE[2877225, 2878455]
XX.YGD.2008204000000.BHE[2910580, 2911930]
XX.YGD.2008204000000.BHE[2930440, 2932990]
XX.YGD.2008204000000.BHE[2952435, 2954265]
XX.YGD.2008204000000.BHE[3049420, 3050950]
XX.YGD.2008204000000.BHE[3063470, 3064880]
XX.YGD.2008204000000.BHE[3078300, 3079680]
XX.YGD.2008204000000.BHE[3086670, 3088470]
XX.YGD.2008204000000.BHE[3134180, 3135860]
XX.YGD.2008204000000.BHE[3135525, 3137745]
XX.YGD.2008204000000.BHE[3198565, 3199825]
XX.YGD.2008204000000.BHE[3208385, 3210155]
XX.YGD.2008204000000.BHE[3209380, 3214570]
XX.YGD.2008204000000.BHE[3325460, 3327200]
XX.YGD.2008204000000.BHE[3400985, 3402155]
XX.YGD.2008204000000.BHE[3453855, 3456645]
XX.YGD.2008204000000.BHE[3460780, 3463240]
XX.YGD.2008204000000.BHE[3513345, 3514665]
XX.YGD.2008204000000.BHE[3541590, 3544590]
XX.YGD.2008204000000.BHE[3544250, 3546560]
XX.YGD.2008204000000.BHE[3586560, 3591900]
XX.YGD.2008204000000.BHE[3658415, 3659795]
XX.YGD.2008204000000.BHE[3747315, 3748695]
XX.YGD.2008204000000.BHE[3862350, 3865770]
XX.YGD.2008204000000.BHE[3878055, 3880335]
XX.YGD.2008204000000.BHE[4082620, 4086640]
XX.YGD.2008204000000.BHE[4172655, 4174455]
XX.YGD.2008204000000.BHE[4250620, 4251790]
XX.YGD.2008204000000.BHE[4251815, 4253405]
XX.YGD.2008204000000.BHE[4299165, 4302555]
XX.YGD.2008204000000.BHE[4481860, 4483480]
XX.YGD.2008204000000.BHE[4652465, 4656095]
XX.YGD.2008204000000.BHE[4952275, 4953445]
XX.YGD.2008204000000.BHE[5101290, 5102580]
XX.YGD.2008204000000.BHE[5188265, 5189705]
XX.YGD.2008204000000.BHE[5288995, 5290165]
XX.YGD.2008204000000.BHE[5402115, 5403525]
XX.YGD.2008204000000.BHE[5579365, 5580595]
XX.YGD.2008204000000.BHE[5711520, 5712900]
XX.YGD.2008204000000.BHE[5765310, 5767320]
XX.YGD.2008204000000.BHE[5893220, 5895710]
XX.YGD.2008204000000.BHE[5896120, 5898370]
XX.YGD.2008204000000.BHE[5899830, 5901780]
XX.YGD.2008204000000.BHE[6092725, 6093925]
XX.YGD.2008204000000.BHE[6131265, 6132615]
XX.YGD.2008204000000.BHE[6136000, 6137920]
XX.YGD.2008204000000.BHE[6186660, 6187860]
XX.YGD.2008204000000.BHE[6264915, 6266865]
XX.YGD.2008204000000.BHE[6294085, 6296275]
XX.YGD.2008204000000.BHE[6369720, 6371160]
XX.YGD.2008204000000.BHE[6507985, 6509515]
XX.YGD.2008204000000.BHE[6547270, 6550180]
XX.YGD.2008204000000.BHE[6573450, 6575460]
XX.YGD.2008204000000.BHE[6591215, 6595445]
XX.YGD.2008204000000.BHE[6608655, 6610575]
XX.YGD.2008204000000.BHE[6625330, 6627040]
XX.YGD.2008204000000.BHE[6725635, 6727435]
XX.YGD.2008204000000.BHE[6856420, 6858130]
XX.YGD.2008204000000.BHE[6859625, 6861275]
XX.YGD.2008204000000.BHE[7193730, 7195260]
XX.YGD.2008204000000.BHE[7275920, 7278680]
XX.YGD.2008204000000.BHE[7311445, 7313485]
XX.YGD.2008204000000.BHE[7313175, 7315275]
XX.YGD.2008204000000.BHE[7362510, 7363740]
XX.YGD.2008204000000.BHE[7413580, 7415470]
XX.YGD.2008204000000.BHE[7446365, 7447805]
XX.YGD.2008204000000.BHE[7539190, 7540660]
XX.YGD.2008204000000.BHE[7624940, 7627670]
XX.YGD.2008204000000.BHE[7637745, 7639275]
XX.YGD.2008204000000.BHE[7749280, 7751560]
XX.YGD.2008204000000.BHE[7751415, 7753365]
XX.YGD.2008204000000.BHE[7843015, 7844905]
XX.YGD.2008204000000.BHE[7886285, 7887545]
XX.YGD.2008204000000.BHE[7894970, 7896470]
XX.YGD.2008204000000.BHE[7903665, 7905165]
XX.YGD.2008204000000.BHE[7916040, 7917450]
XX.YGD.2008204000000.BHE[8126805, 8129025]
XX.YGD.2008204000000.BHE[8181460, 8183500]
XX.YGD.2008204000000.BHE[8192210, 8193410]
XX.YGD.2008204000000.BHE[8404415, 8406245]
XX.YGD.2008204000000.BHE[8433325, 8434885]
XX.YGD.2008204000000.BHE[8456210, 8457860]
XX.YGD.2008204000000.BHE[8480040, 8481540]
XX.YGD.2008204000000.BHE[8496970, 8502550]
XX.YGD.2008204000000.BHE[8505380, 8507390]
XX.YGD.2008204000000.BHE[8516255, 8519555]
XX.YGD.2008204000000.BHE[8551635, 8552805]
XX.YGD.2008204000000.BHE[8557090, 8561920]
XX.YGD.2008204000000.BHE[8564835, 8569215]
XX.YGD.2008204000000.BHE[8576445, 8579805]
XX.YGD.2008204000000.BHE[8582050, 8583280]
XX.YGD.2008204000000.BHE[8610390, 8611890]
XX.YGD.2008204000000.BHE[8612155, 8613745]
XX.YGD.2008204000000.BHE[8631550, 8633410]
XX.XJI.2008197000000.BHZ[48200, 52130]
XX.XJI.2008197000000.BHZ[1032555, 1035285]
XX.XJI.2008197000000.BHZ[1624195, 1627855]
XX.XJI.2008197000000.BHZ[2321005, 2323165]
XX.XJI.2008197000000.BHZ[2480800, 2484550]
XX.XJI.2008197000000.BHZ[5001615, 5004735]
XX.XJI.2008197000000.BHZ[6886055, 6889415]
XX.XJI.2008197000000.BHZ[7570240, 7573060]
XX.XCO.2008190000000.BHE[832775, 838505]
XX.XCO.2008190000000.BHE[1088315, 1094765]
XX.XCO.2008190000000.BHE[2865350, 2869040]
XX.XCO.2008190000000.BHE[3779070, 3786330]
XX.XCO.2008190000000.BHE[4428185, 4431275]
XX.XCO.2008190000000.BHE[6562535, 6565775]
XX.XCO.2008211000000.BHZ[116910, 123600]
XX.XCO.2008211000000.BHZ[2127395, 2131685]
XX.XCO.2008211000000.BHZ[3256255, 3261205]
XX.XCO.2008211000000.BHZ[4482025, 4488355]
XX.YZP.2008204000000.BHE[429720, 432600]
XX.YZP.2008204000000.BHE[1498820, 1502660]
XX.YZP.2008204000000.BHE[1787340, 1788600]
XX.YZP.2008204000000.BHE[3329350, 3333490]
XX.YZP.2008204000000.BHE[5132545, 5136565]
XX.YZP.2008204000000.BHE[7090135, 7095505]
XX.YZP.2008204000000.BHE[7812925, 7814815]
XX.YZP.2008196000000.BHZ[1136705, 1137905]
XX.YZP.2008196000000.BHZ[2176200, 2178270]
XX.YZP.2008196000000.BHZ[2288545, 2291755]
XX.YZP.2008196000000.BHZ[5124205, 5126005]
XX.YZP.2008196000000.BHZ[8552055, 8554005]
XX.YGD.2008189000000.BHN[137835, 140205]
XX.YGD.2008189000000.BHN[139765, 143545]
XX.YGD.2008189000000.BHN[177885, 179085]
XX.YGD.2008189000000.BHN[187955, 191705]
XX.YGD.2008189000000.BHN[191700, 192960]
XX.YGD.2008189000000.BHN[269950, 272170]
XX.YGD.2008189000000.BHN[368815, 370705]
XX.YGD.2008189000000.BHN[444830, 450050]
XX.YGD.2008189000000.BHN[608780, 612230]
XX.YGD.2008189000000.BHN[620115, 624555]
XX.YGD.2008189000000.BHN[702340, 704050]
XX.YGD.2008189000000.BHN[723240, 724800]
XX.YGD.2008189000000.BHN[757575, 760245]
XX.YGD.2008189000000.BHN[871465, 874495]
XX.YGD.2008189000000.BHN[889335, 893055]
XX.YGD.2008189000000.BHN[907055, 910355]
XX.YGD.2008189000000.BHN[918480, 920700]
XX.YGD.2008189000000.BHN[984100, 986380]
XX.YGD.2008189000000.BHN[987660, 992400]
XX.YGD.2008189000000.BHN[992780, 998120]
XX.YGD.2008189000000.BHN[1057175, 1059005]
XX.YGD.2008189000000.BHN[1247980, 1251310]
XX.YGD.2008189000000.BHN[1439445, 1440975]
XX.YGD.2008189000000.BHN[1754090, 1763420]
XX.YGD.2008189000000.BHN[1938135, 1941405]
XX.YGD.2008189000000.BHN[1946275, 1951525]
XX.YGD.2008189000000.BHN[2067805, 2069725]
XX.YGD.2008189000000.BHN[2069280, 2072220]
XX.YGD.2008189000000.BHN[2134395, 2135565]
XX.YGD.2008189000000.BHN[2166845, 2169395]
XX.YGD.2008189000000.BHN[2188755, 2192355]
XX.YGD.2008189000000.BHN[2193045, 2194605]
XX.YGD.2008189000000.BHN[2426300, 2432570]
XX.YGD.2008189000000.BHN[2443655, 2445035]
XX.YGD.2008189000000.BHN[2453455, 2458825]
XX.YGD.2008189000000.BHN[2691370, 2693500]
XX.YGD.2008189000000.BHN[2702995, 2705155]
XX.YGD.2008189000000.BHN[2719430, 2721350]
XX.YGD.2008189000000.BHN[2730920, 2735960]
XX.YGD.2008189000000.BHN[3638265, 3639555]
XX.YGD.2008189000000.BHN[3666610, 3671080]
XX.YGD.2008189000000.BHN[3701095, 3704665]
XX.YGD.2008189000000.BHN[3931620, 3933690]
XX.YGD.2008189000000.BHN[3980575, 3981955]
XX.YGD.2008189000000.BHN[4391785, 4393045]
XX.YGD.2008189000000.BHN[4504080, 4506510]
XX.YGD.2008189000000.BHN[4509130, 4511560]
XX.YGD.2008189000000.BHN[4978215, 4981605]
XX.YGD.2008189000000.BHN[5286060, 5289330]
XX.YGD.2008189000000.BHN[5467685, 5469605]
XX.YGD.2008189000000.BHN[5484285, 5486115]
XX.YGD.2008189000000.BHN[6048860, 6050480]
XX.YGD.2008189000000.BHN[6094970, 6096800]
XX.YGD.2008189000000.BHN[6148690, 6150910]
XX.YGD.2008189000000.BHN[6454825, 6457255]
XX.YGD.2008189000000.BHN[6581870, 6584270]
XX.YGD.2008189000000.BHN[6689510, 6690710]
XX.YGD.2008189000000.BHN[7112150, 7115720]
XX.YGD.2008189000000.BHN[7343025, 7344855]
XX.YGD.2008189000000.BHN[8220285, 8224215]
XX.YGD.2008189000000.BHN[8537935, 8541025]
XX.XJI.2008211000000.BHZ[1482665, 1485875]
XX.XJI.2008211000000.BHZ[4023420, 4029330]
XX.XJI.2008211000000.BHZ[5996265, 5998905]
XX.XJI.2008211000000.BHZ[6365070, 6366300]
XX.XJI.2008211000000.BHZ[6919530, 6923700]
XX.XJI.2008211000000.BHZ[7658710, 7662910]
XX.XCO.2008205000000.BHN[1227035, 1228205]
XX.XCO.2008205000000.BHN[1509575, 1510745]
XX.XCO.2008205000000.BHN[2580665, 2582855]
XX.XCO.2008205000000.BHN[5593530, 5597190]
XX.XCO.2008205000000.BHN[5597115, 5599065]
XX.XCO.2008205000000.BHN[5598870, 5600760]
XX.XCO.2008205000000.BHN[5600665, 5601835]
XX.XCO.2008205000000.BHN[7208010, 7220490]
XX.XCO.2008205000000.BHN[7253755, 7255675]
XX.XCO.2008205000000.BHN[7841140, 7842820]
XX.XCO.2008205000000.BHN[8259195, 8260755]
XX.XCO.2008205000000.BHN[8548845, 8550975]
XX.XJI.2008190000000.BHE[5617175, 5620535]
XX.XJI.2008190000000.BHE[6170285, 6171725]
XX.XJI.2008190000000.BHE[7849320, 7850640]
XX.YGD.2008197000000.BHE[14875, 16105]
XX.YGD.2008197000000.BHE[16275, 18075]
XX.YGD.2008197000000.BHE[61505, 63125]
XX.YGD.2008197000000.BHE[68460, 69960]
XX.YGD.2008197000000.BHE[85600, 88900]
XX.YGD.2008197000000.BHE[97885, 99145]
XX.YGD.2008197000000.BHE[100235, 102215]
XX.YGD.2008197000000.BHE[117240, 118890]
XX.YGD.2008197000000.BHE[129965, 132095]
XX.YGD.2008197000000.BHE[132835, 135415]
XX.YGD.2008197000000.BHE[136640, 138410]
XX.YGD.2008197000000.BHE[142050, 147180]
XX.YGD.2008197000000.BHE[160690, 165370]
XX.YGD.2008197000000.BHE[176000, 177500]
XX.YGD.2008197000000.BHE[197810, 199220]
XX.YGD.2008197000000.BHE[207070, 208420]
XX.YGD.2008197000000.BHE[295890, 297420]
XX.YGD.2008197000000.BHE[344145, 345975]
XX.YGD.2008197000000.BHE[409065, 410655]
XX.YGD.2008197000000.BHE[412235, 413795]
XX.YGD.2008197000000.BHE[446155, 448405]
XX.YGD.2008197000000.BHE[456075, 458865]
XX.YGD.2008197000000.BHE[781795, 783235]
XX.YGD.2008197000000.BHE[783095, 786425]
XX.YGD.2008197000000.BHE[845905, 847195]
XX.YGD.2008197000000.BHE[902150, 903980]
XX.YGD.2008197000000.BHE[919280, 920840]
XX.YGD.2008197000000.BHE[925825, 926995]
XX.YGD.2008197000000.BHE[960805, 963835]
XX.YGD.2008197000000.BHE[989855, 991055]
XX.YGD.2008197000000.BHE[1002925, 1004305]
XX.YGD.2008197000000.BHE[1028430, 1029600]
XX.YGD.2008197000000.BHE[1048990, 1050190]
XX.YGD.2008197000000.BHE[1051010, 1053260]
XX.YGD.2008197000000.BHE[1057480, 1059970]
XX.YGD.2008197000000.BHE[1061740, 1063000]
XX.YGD.2008197000000.BHE[1096590, 1098000]
XX.YGD.2008197000000.BHE[1124325, 1126305]
XX.YGD.2008197000000.BHE[1146440, 1147970]
XX.YGD.2008197000000.BHE[1149120, 1150680]
XX.YGD.2008197000000.BHE[1165930, 1167670]
XX.YGD.2008197000000.BHE[1298655, 1300215]
XX.YGD.2008197000000.BHE[1303105, 1304275]
XX.YGD.2008197000000.BHE[1329170, 1331600]
XX.YGD.2008197000000.BHE[1382905, 1384735]
XX.YGD.2008197000000.BHE[1389685, 1390975]
XX.YGD.2008197000000.BHE[1391860, 1393030]
XX.YGD.2008197000000.BHE[1417745, 1419395]
XX.YGD.2008197000000.BHE[1419920, 1422380]
XX.YGD.2008197000000.BHE[1478320, 1479850]
XX.YGD.2008197000000.BHE[1481480, 1482710]
XX.YGD.2008197000000.BHE[1482700, 1485010]
XX.YGD.2008197000000.BHE[1505055, 1507035]
XX.YGD.2008197000000.BHE[1507745, 1510535]
XX.YGD.2008197000000.BHE[1540960, 1542430]
XX.YGD.2008197000000.BHE[1563705, 1568115]
XX.YGD.2008197000000.BHE[1579325, 1581125]
XX.YGD.2008197000000.BHE[1597105, 1598545]
XX.YGD.2008197000000.BHE[1619265, 1620915]
XX.YGD.2008197000000.BHE[1633800, 1635960]
XX.YGD.2008197000000.BHE[1635810, 1637340]
XX.YGD.2008197000000.BHE[1637495, 1638965]
XX.YGD.2008197000000.BHE[1671730, 1673380]
XX.YGD.2008197000000.BHE[1711610, 1713470]
XX.YGD.2008197000000.BHE[1714565, 1716005]
XX.YGD.2008197000000.BHE[1729615, 1732345]
XX.YGD.2008197000000.BHE[1732030, 1734160]
XX.YGD.2008197000000.BHE[1733965, 1735435]
XX.YGD.2008197000000.BHE[1738565, 1740515]
XX.YGD.2008197000000.BHE[1739760, 1744560]
XX.YGD.2008197000000.BHE[1746800, 1750190]
XX.YGD.2008197000000.BHE[1865765, 1867535]
XX.YGD.2008197000000.BHE[1913620, 1914820]
XX.YGD.2008197000000.BHE[1922550, 1925880]
XX.YGD.2008197000000.BHE[1951595, 1954205]
XX.YGD.2008197000000.BHE[1956210, 1958940]
XX.YGD.2008197000000.BHE[1964780, 1966010]
XX.YGD.2008197000000.BHE[1998460, 2001310]
XX.YGD.2008197000000.BHE[2007215, 2008985]
XX.YGD.2008197000000.BHE[2013070, 2014300]
XX.YGD.2008197000000.BHE[2026920, 2028810]
XX.YGD.2008197000000.BHE[2059445, 2062355]
XX.YGD.2008197000000.BHE[2062035, 2064165]
XX.YGD.2008197000000.BHE[2134475, 2135675]
XX.YGD.2008197000000.BHE[2147500, 2148730]
XX.YGD.2008197000000.BHE[2162655, 2164425]
XX.YGD.2008197000000.BHE[2183640, 2186160]
XX.YGD.2008197000000.BHE[2191670, 2193350]
XX.YGD.2008197000000.BHE[2195475, 2197725]
XX.YGD.2008197000000.BHE[2208215, 2210495]
XX.YGD.2008197000000.BHE[2210800, 2212750]
XX.YGD.2008197000000.BHE[2224900, 2227060]
XX.YGD.2008197000000.BHE[2236785, 2238315]
XX.YGD.2008197000000.BHE[2238835, 2240035]
XX.YGD.2008197000000.BHE[2239870, 2241040]
XX.YGD.2008197000000.BHE[2242300, 2245150]
XX.YGD.2008197000000.BHE[2255105, 2256335]
XX.YGD.2008197000000.BHE[2269165, 2270545]
XX.YGD.2008197000000.BHE[2285680, 2289070]
XX.YGD.2008197000000.BHE[2290855, 2292145]
XX.YGD.2008197000000.BHE[2297555, 2298965]
XX.YGD.2008197000000.BHE[2303110, 2305030]
XX.YGD.2008197000000.BHE[2313300, 2314470]
XX.YGD.2008197000000.BHE[2388535, 2389855]
XX.YGD.2008197000000.BHE[2395640, 2396870]
XX.YGD.2008197000000.BHE[2403730, 2408110]
XX.YGD.2008197000000.BHE[2408945, 2410445]
XX.YGD.2008197000000.BHE[2417805, 2419785]
XX.YGD.2008197000000.BHE[2419585, 2421085]
XX.YGD.2008197000000.BHE[2420770, 2422840]
XX.YGD.2008197000000.BHE[2432795, 2433965]
XX.YGD.2008197000000.BHE[2455490, 2456990]
XX.YGD.2008197000000.BHE[2471315, 2473175]
XX.YGD.2008197000000.BHE[2495250, 2497020]
XX.YGD.2008197000000.BHE[2502255, 2503665]
XX.YGD.2008197000000.BHE[2554055, 2555765]
XX.YGD.2008197000000.BHE[2557260, 2558610]
XX.YGD.2008197000000.BHE[2582915, 2584175]
XX.YGD.2008197000000.BHE[2626035, 2628045]
XX.YGD.2008197000000.BHE[2627820, 2629470]
XX.YGD.2008197000000.BHE[2655205, 2657245]
XX.YGD.2008197000000.BHE[2665670, 2667470]
XX.YGD.2008197000000.BHE[2678935, 2680375]
XX.YGD.2008197000000.BHE[2695240, 2696650]
XX.YGD.2008197000000.BHE[2755435, 2756725]
XX.YGD.2008197000000.BHE[2763705, 2765295]
XX.YGD.2008197000000.BHE[2768310, 2769750]
XX.YGD.2008197000000.BHE[2783025, 2784345]
XX.YGD.2008197000000.BHE[2797370, 2799200]
XX.YGD.2008197000000.BHE[2973975, 2975145]
XX.YGD.2008197000000.BHE[3008605, 3010225]
XX.YGD.2008197000000.BHE[3011865, 3013035]
XX.YGD.2008197000000.BHE[3042070, 3043390]
XX.YGD.2008197000000.BHE[3108330, 3110040]
XX.YGD.2008197000000.BHE[3113770, 3115180]
XX.YGD.2008197000000.BHE[3144900, 3146220]
XX.YGD.2008197000000.BHE[3201275, 3203765]
XX.YGD.2008197000000.BHE[3236005, 3237685]
XX.YGD.2008197000000.BHE[3316175, 3317645]
XX.YGD.2008197000000.BHE[3373845, 3375525]
XX.YGD.2008197000000.BHE[3424985, 3426545]
XX.YGD.2008197000000.BHE[3436835, 3438275]
XX.YGD.2008197000000.BHE[3508100, 3510980]
XX.YGD.2008197000000.BHE[3542085, 3543735]
XX.YGD.2008197000000.BHE[3661405, 3663145]
XX.YGD.2008197000000.BHE[3671715, 3673575]
XX.YGD.2008197000000.BHE[3676950, 3678840]
XX.YGD.2008197000000.BHE[3735710, 3738440]
XX.YGD.2008197000000.BHE[3738145, 3740125]
XX.YGD.2008197000000.BHE[3904530, 3906090]
XX.YGD.2008197000000.BHE[4156685, 4158635]
XX.YGD.2008197000000.BHE[4277615, 4279595]
XX.YGD.2008197000000.BHE[4494170, 4496030]
XX.YGD.2008197000000.BHE[4717385, 4719155]
XX.YGD.2008197000000.BHE[4764925, 4766785]
XX.YGD.2008197000000.BHE[4843435, 4844905]
XX.YGD.2008197000000.BHE[5371005, 5372535]
XX.YGD.2008197000000.BHE[5372360, 5373710]
XX.YGD.2008197000000.BHE[5452865, 5454485]
XX.YGD.2008197000000.BHE[5677100, 5680490]
XX.YGD.2008197000000.BHE[5727140, 5728550]
XX.YGD.2008197000000.BHE[5740490, 5741810]
XX.YGD.2008197000000.BHE[6081340, 6084670]
XX.YGD.2008197000000.BHE[6111385, 6112615]
XX.YGD.2008197000000.BHE[6278980, 6280150]
XX.YGD.2008197000000.BHE[6310100, 6311360]
XX.YGD.2008197000000.BHE[6364550, 6366080]
XX.YGD.2008197000000.BHE[6368340, 6370320]
XX.YGD.2008197000000.BHE[6450230, 6451430]
XX.YGD.2008197000000.BHE[6848345, 6849935]
XX.YGD.2008197000000.BHE[6881670, 6883950]
XX.YGD.2008197000000.BHE[6887770, 6889630]
XX.YGD.2008197000000.BHE[6895645, 6898585]
XX.YGD.2008197000000.BHE[6975515, 6977225]
XX.YGD.2008197000000.BHE[7330075, 7332805]
XX.YGD.2008197000000.BHE[7468005, 7469265]
XX.YGD.2008197000000.BHE[7469630, 7471250]
XX.YGD.2008197000000.BHE[7679725, 7681255]
XX.YGD.2008197000000.BHE[7742415, 7743705]
XX.YGD.2008197000000.BHE[7973860, 7975900]
XX.YGD.2008197000000.BHE[7992190, 7993510]
XX.YGD.2008197000000.BHE[8087725, 8089765]
XX.YGD.2008197000000.BHE[8118795, 8121405]
XX.YGD.2008197000000.BHE[8121565, 8128405]
XX.YGD.2008197000000.BHE[8192775, 8194245]
XX.YGD.2008197000000.BHE[8233790, 8235110]
XX.YGD.2008197000000.BHE[8453270, 8455460]
XX.YGD.2008197000000.BHE[8526475, 8528245]
XX.YGD.2008197000000.BHE[8545810, 8547640]
XX.YGD.2008197000000.BHE[8587945, 8589565]
XX.YGD.2008197000000.BHE[8614035, 8615595]
XX.YGD.2008197000000.BHE[8616855, 8619045]
XX.YGD.2008210000000.BHN[189945, 195255]
XX.YGD.2008210000000.BHN[195005, 196715]
XX.YGD.2008210000000.BHN[208325, 210875]
XX.YGD.2008210000000.BHN[217535, 223085]
XX.YGD.2008210000000.BHN[226715, 230465]
XX.YGD.2008210000000.BHN[273110, 276950]
XX.YGD.2008210000000.BHN[303020, 305420]
XX.YGD.2008210000000.BHN[317590, 321130]
XX.YGD.2008210000000.BHN[320310, 325530]
XX.YGD.2008210000000.BHN[343570, 346900]
XX.YGD.2008210000000.BHN[364640, 369380]
XX.YGD.2008210000000.BHN[431310, 438780]
XX.YGD.2008210000000.BHN[443675, 448355]
XX.YGD.2008210000000.BHN[469025, 470525]
XX.YGD.2008210000000.BHN[470705, 471905]
XX.YGD.2008210000000.BHN[488390, 490010]
XX.YGD.2008210000000.BHN[536540, 538580]
XX.YGD.2008210000000.BHN[538900, 540430]
XX.YGD.2008210000000.BHN[653385, 655935]
XX.YGD.2008210000000.BHN[655740, 658170]
XX.YGD.2008210000000.BHN[690060, 693060]
XX.YGD.2008210000000.BHN[692925, 695085]
XX.YGD.2008210000000.BHN[735615, 740505]
XX.YGD.2008210000000.BHN[822770, 825050]
XX.YGD.2008210000000.BHN[863050, 864730]
XX.YGD.2008210000000.BHN[864665, 867365]
XX.YGD.2008210000000.BHN[871375, 872845]
XX.YGD.2008210000000.BHN[895355, 897665]
XX.YGD.2008210000000.BHN[922655, 924665]
XX.YGD.2008210000000.BHN[972975, 975645]
XX.YGD.2008210000000.BHN[1036650, 1037820]
XX.YGD.2008210000000.BHN[1093455, 1095615]
XX.YGD.2008210000000.BHN[1095370, 1097350]
XX.YGD.2008210000000.BHN[1160390, 1162160]
XX.YGD.2008210000000.BHN[1192005, 1193805]
XX.YGD.2008210000000.BHN[1211885, 1213055]
XX.YGD.2008210000000.BHN[1265850, 1267380]
XX.YGD.2008210000000.BHN[1297150, 1298440]
XX.YGD.2008210000000.BHN[1314590, 1319300]
XX.YGD.2008210000000.BHN[1322595, 1328325]
XX.YGD.2008210000000.BHN[1342160, 1343450]
XX.YGD.2008210000000.BHN[1516405, 1517995]
XX.YGD.2008210000000.BHN[1531820, 1539560]
XX.YGD.2008210000000.BHN[1578745, 1585405]
XX.YGD.2008210000000.BHN[1632325, 1635235]
XX.YGD.2008210000000.BHN[1634975, 1636985]
XX.YGD.2008210000000.BHN[1716265, 1717495]
XX.YGD.2008210000000.BHN[1786080, 1788180]
XX.YGD.2008210000000.BHN[2046690, 2050350]
XX.YGD.2008210000000.BHN[2062910, 2064380]
XX.YGD.2008210000000.BHN[2106505, 2107855]
XX.YGD.2008210000000.BHN[2122600, 2124340]
XX.YGD.2008210000000.BHN[2179980, 2181660]
XX.YGD.2008210000000.BHN[2385490, 2388310]
XX.YGD.2008210000000.BHN[2457225, 2460075]
XX.YGD.2008210000000.BHN[2461845, 2463315]
XX.YGD.2008210000000.BHN[2656245, 2658465]
XX.YGD.2008210000000.BHN[2738220, 2741670]
XX.YGD.2008210000000.BHN[2877985, 2879185]
XX.YGD.2008210000000.BHN[2939750, 2941250]
XX.YGD.2008210000000.BHN[3313655, 3315425]
XX.YGD.2008210000000.BHN[3656340, 3658320]
XX.YGD.2008210000000.BHN[3683025, 3684555]
XX.YGD.2008210000000.BHN[3684650, 3686060]
XX.YGD.2008210000000.BHN[3804700, 3808660]
XX.YGD.2008210000000.BHN[3884475, 3887055]
XX.YGD.2008210000000.BHN[3887010, 3888630]
XX.YGD.2008210000000.BHN[4166040, 4169790]
XX.YGD.2008210000000.BHN[5056815, 5059755]
XX.YGD.2008210000000.BHN[5601885, 5605125]
XX.YGD.2008210000000.BHN[5604780, 5607120]
XX.YGD.2008210000000.BHN[5681955, 5685675]
XX.YGD.2008210000000.BHN[5731520, 5734220]
XX.YGD.2008210000000.BHN[5769730, 5770930]
XX.YGD.2008210000000.BHN[5811980, 5814620]
XX.YGD.2008210000000.BHN[5821240, 5823220]
XX.YGD.2008210000000.BHN[5822575, 5826685]
XX.YGD.2008210000000.BHN[5829130, 5830450]
XX.YGD.2008210000000.BHN[5853535, 5856205]
XX.YGD.2008210000000.BHN[5856645, 5858625]
XX.YGD.2008210000000.BHN[5877255, 5879475]
XX.YGD.2008210000000.BHN[5922280, 5924680]
XX.YGD.2008210000000.BHN[5940675, 5944875]
XX.YGD.2008210000000.BHN[6269365, 6271135]
XX.YGD.2008210000000.BHN[7572935, 7577705]
XX.YGD.2008210000000.BHN[7737080, 7738970]
XX.YGD.2008210000000.BHN[8072715, 8074755]
XX.YGD.2008210000000.BHN[8100150, 8102100]
XX.YGD.2008210000000.BHN[8318600, 8320370]
XX.YGD.2008210000000.BHN[8564940, 8568870]
XX.YGD.2008210000000.BHN[8612975, 8614385]
XX.YGD.2008210000000.BHN[8614015, 8616535]
XX.XJI.2008205000000.BHN[103650, 105750]
XX.XJI.2008205000000.BHN[1310025, 1311465]
XX.XJI.2008205000000.BHN[1873825, 1875655]
XX.XJI.2008205000000.BHN[2230575, 2232435]
XX.XJI.2008205000000.BHN[2577675, 2578845]
XX.XJI.2008205000000.BHN[3184945, 3186115]
XX.XJI.2008205000000.BHN[3561665, 3562895]
XX.XJI.2008205000000.BHN[5449485, 5450685]
XX.XJI.2008205000000.BHN[5596260, 5598960]
XX.XJI.2008205000000.BHN[5598740, 5600300]
XX.XJI.2008205000000.BHN[5621760, 5625540]
XX.XJI.2008205000000.BHN[7197650, 7199840]
XX.XJI.2008205000000.BHN[8498815, 8500105]
XX.XJI.2008205000000.BHN[8546265, 8547585]
